Name,Address,Pin Code,Age,latitude,longitude,Date_of_birth,Nationality,Diabetic,Religion,Height,Nationality,Diabetic,Religion,Height
Anthony Young,"7294 62nd St, Sparks, WV 80706",80706,23,39.052395,-108.850067,2001-09-17,Irish,No,Islam,Average,Irish,No,Islam,Average
Sydney Robinson,"7294 62nd St, Sparks, WV 80706",80706,51,39.052395,-108.850067,1973-09-17,Greek,Yes,Taoism,Short,Greek,Yes,Taoism,Short
Nicholas Johnson,"8491 54th St, Lakewood, FL 76808",76808,72,37.609264,-98.906603,1952-09-16,Spanish,Yes,Sikhism,Tall,Spanish,Yes,Sikhism,Tall
Debra Parker,"8491 54th St, Lakewood, FL 76808",76808,63,37.609264,-98.906603,1961-09-17,Indian,Yes,Pastafarianism,Average,Indian,Yes,Pastafarianism,Average
Christopher Parker,"5236 157th St, San Jose, IL 83010",83010,72,39.173353,-83.62581,1952-09-16,Vietnamese,Yes,Christianity,Tall,Vietnamese,Yes,Christianity,Tall
Maxwell Cruz,"5236 157th St, San Jose, IL 83010",83010,28,39.173353,-83.62581,1996-09-16,Polish,No,Sikhism,Short,Polish,No,Sikhism,Short
Lisa Collins,"5236 157th St, San Jose, IL 83010",83010,45,39.173353,-83.62581,1979-09-17,Canadian,No,Jainism,Short,Canadian,No,Jainism,Short
Joseph Martin,"3383 41st St, Riverside, IA 56486",56486,44,40.74342,-75.900087,1980-09-16,Irish,No,Confucianism,Average,Irish,No,Confucianism,Average
Nicholas Green,"3383 41st St, Riverside, IA 56486",56486,44,40.74342,-75.900087,1980-09-16,Korean,Yes,Judaism,Short,Korean,Yes,Judaism,Short
Michele Reyes,"7565 144th St, Independence, ND 26330",26330,45,31.882045,-115.966239,1979-09-17,Mexican,No,Baháʼí,Average,Mexican,No,Baháʼí,Average
Debbie Morgan,"7565 144th St, Independence, ND 26330",26330,75,31.882045,-115.966239,1949-09-17,Japanese,No,Jainism,Tall,Japanese,No,Jainism,Tall
Sherry Ramirez,"7565 144th St, Independence, ND 26330",26330,32,31.882045,-115.966239,1992-09-16,Korean,No,Zoroastrianism,Tall,Korean,No,Zoroastrianism,Tall
Lisa Thomas,"7565 144th St, Independence, ND 26330",26330,43,31.882045,-115.966239,1981-09-17,Greek,Yes,Shinto,Average,Greek,Yes,Shinto,Average
Virginia Sanchez,"7565 144th St, Independence, ND 26330",26330,28,31.882045,-115.966239,1996-09-16,Vietnamese,No,Zoroastrianism,Average,Vietnamese,No,Zoroastrianism,Average
Eric Johnson,"7841 180th St, Palm Bay, CA 40459",40459,40,27.666859,-73.74991,1984-09-16,Indian,No,Hinduism,Average,Indian,No,Hinduism,Average
Adam Lewis,"7841 180th St, Palm Bay, CA 40459",40459,63,27.666859,-73.74991,1961-09-17,Korean,Yes,Rastafarianism,Tall,Korean,Yes,Rastafarianism,Tall
Robert Cooper,"7841 180th St, Palm Bay, CA 40459",40459,76,27.666859,-73.74991,1948-09-16,Mexican,No,Druidism,Tall,Mexican,No,Druidism,Tall
Lori Rogers,"99 28th St, Clarksville, MD 79593",79593,32,29.317086,-82.259468,1992-09-16,Indian,Yes,Unitarianism,Short,Indian,Yes,Unitarianism,Short
Jill Smith,"99 28th St, Clarksville, MD 79593",79593,22,29.317086,-82.259468,2002-09-17,Italian,No,Judaism,Short,Italian,No,Judaism,Short
Jennifer Gomez,"5958 34th St, San Marcos, HI 43385",43385,31,29.147505,-115.720552,1993-09-17,Korean,Yes,Agnostic,Tall,Korean,Yes,Agnostic,Tall
Jessica Jackson,"5958 34th St, San Marcos, HI 43385",43385,24,29.147505,-115.720552,2000-09-16,Spanish,Yes,Unitarianism,Tall,Spanish,Yes,Unitarianism,Tall
Shari Cook,"5958 34th St, San Marcos, HI 43385",43385,39,29.147505,-115.720552,1985-09-17,Irish,Yes,Druidism,Average,Irish,Yes,Druidism,Average
John Gomez,"5958 34th St, San Marcos, HI 43385",43385,33,29.147505,-115.720552,1991-09-17,English,No,Shinto,Tall,English,No,Shinto,Tall
Kathryn Bailey,"7486 56th St, Austin, MN 31623",31623,26,44.448372,-120.118208,1998-09-17,Russian,No,Taoism,Tall,Russian,No,Taoism,Tall
Roberta Phillips,"7486 56th St, Austin, MN 31623",31623,31,44.448372,-120.118208,1993-09-17,Indian,Yes,Islam,Short,Indian,Yes,Islam,Short
Mary Clark,"7486 56th St, Austin, MN 31623",31623,25,44.448372,-120.118208,1999-09-17,Vietnamese,Yes,Pastafarianism,Short,Vietnamese,Yes,Pastafarianism,Short
Kimberly Jones,"6981 200th St, Yakima, KS 73605",73605,29,31.456988,-102.135263,1995-09-17,Indian,Yes,Judaism,Average,Indian,Yes,Judaism,Average
Megan Collins,"3685 193rd St, Pembroke Pines, RI 91309",91309,31,30.774608,-108.659788,1993-09-17,Japanese,Yes,Shinto,Short,Japanese,Yes,Shinto,Short
Lindsey Torres,"9631 22nd St, Pasadena, MT 97672",97672,48,28.021245,-107.908334,1976-09-16,French,Yes,Pastafarianism,Average,French,Yes,Pastafarianism,Average
Erica Nguyen,"9631 22nd St, Pasadena, MT 97672",97672,56,28.021245,-107.908334,1968-09-16,Swedish,Yes,Agnostic,Tall,Swedish,Yes,Agnostic,Tall
Jonathan King,"9631 22nd St, Pasadena, MT 97672",97672,67,28.021245,-107.908334,1957-09-17,Vietnamese,Yes,Atheism,Tall,Vietnamese,Yes,Atheism,Tall
Jose Walker,"114 20th St, Clarksville, TN 61529",61529,72,34.858986,-124.628082,1952-09-16,English,Yes,Shinto,Average,English,Yes,Shinto,Average
Patrick Lewis,"114 20th St, Clarksville, TN 61529",61529,29,34.858986,-124.628082,1995-09-17,Brazilian,Yes,Zoroastrianism,Short,Brazilian,Yes,Zoroastrianism,Short
Jacob Murphy,"7789 130th St, Des Moines, NE 69775",69775,23,25.021713,-77.68972,2001-09-17,Greek,Yes,Buddhism,Short,Greek,Yes,Buddhism,Short
Teresa Gomez,"2008 18th St, Modesto, WV 98246",98246,59,43.02616,-72.321798,1965-09-17,Russian,Yes,Sikhism,Tall,Russian,Yes,Sikhism,Tall
Justin Hernandez,"2008 18th St, Modesto, WV 98246",98246,41,43.02616,-72.321798,1983-09-17,French,Yes,Baháʼí,Short,French,Yes,Baháʼí,Short
Daniel Campbell,"4436 194th St, Cedar Rapids, WA 54999",54999,25,43.741623,-70.229199,1999-09-17,Italian,No,Islam,Average,Italian,No,Islam,Average
Jennifer Lee,"4436 194th St, Cedar Rapids, WA 54999",54999,35,43.741623,-70.229199,1989-09-17,Irish,Yes,Shinto,Tall,Irish,Yes,Shinto,Tall
Eric Morales,"4436 194th St, Cedar Rapids, WA 54999",54999,26,43.741623,-70.229199,1998-09-17,Canadian,No,Druidism,Short,Canadian,No,Druidism,Short
Eugene Morgan,"1645 122nd St, Macon, TN 12394",12394,75,26.525827,-113.470768,1949-09-17,Russian,No,Agnostic,Tall,Russian,No,Agnostic,Tall
Michelle Cook,"1645 122nd St, Macon, TN 12394",12394,31,26.525827,-113.470768,1993-09-17,Spanish,No,Buddhism,Tall,Spanish,No,Buddhism,Tall
Daniel Howard,"1645 122nd St, Macon, TN 12394",12394,80,26.525827,-113.470768,1944-09-16,Chinese,Yes,Zoroastrianism,Short,Chinese,Yes,Zoroastrianism,Short
Barbara Wright,"5537 78th St, Orlando, OH 76534",76534,79,30.985639,-68.723567,1945-09-17,German,No,Christianity,Average,German,No,Christianity,Average
John Diaz,"9321 170th St, Lakeland, HI 31670",31670,80,44.990778,-99.348454,1944-09-16,American,Yes,Taoism,Short,American,Yes,Taoism,Short
Eric Morales,"9321 170th St, Lakeland, HI 31670",31670,80,44.990778,-99.348454,1944-09-16,Chinese,No,Pastafarianism,Short,Chinese,No,Pastafarianism,Short
Michael Clark,"6342 150th St, Fresno, MO 52774",52774,59,48.748338,-87.382003,1965-09-17,Japanese,Yes,Judaism,Short,Japanese,Yes,Judaism,Short
Brittany Campbell,"6342 150th St, Fresno, MO 52774",52774,45,48.748338,-87.382003,1979-09-17,Korean,Yes,Sikhism,Short,Korean,Yes,Sikhism,Short
Tim Adams,"505 123rd St, Austin, NJ 36096",36096,47,41.129355,-85.012892,1977-09-17,Indian,No,Shinto,Short,Indian,No,Shinto,Short
Alexander Thomas,"505 123rd St, Austin, NJ 36096",36096,56,41.129355,-85.012892,1968-09-16,Spanish,No,Buddhism,Short,Spanish,No,Buddhism,Short
Alicia Rodriguez,"4227 41st St, Fort Wayne, ME 47260",47260,51,37.433673,-87.056957,1973-09-17,Vietnamese,Yes,Paganism,Average,Vietnamese,Yes,Paganism,Average
Fernando Walker,"4227 41st St, Fort Wayne, ME 47260",47260,30,37.433673,-87.056957,1994-09-17,Vietnamese,No,Druidism,Tall,Vietnamese,No,Druidism,Tall
Kelly Scott,"4227 41st St, Fort Wayne, ME 47260",47260,36,37.433673,-87.056957,1988-09-16,Dutch,Yes,Taoism,Average,Dutch,Yes,Taoism,Average
Thomas Reed,"9743 23rd St, Fontana, MD 38090",38090,32,25.419405,-84.755133,1992-09-16,Italian,Yes,Druidism,Short,Italian,Yes,Druidism,Short
Michael Hernandez,"9743 23rd St, Fontana, MD 38090",38090,48,25.419405,-84.755133,1976-09-16,Irish,Yes,Jainism,Average,Irish,Yes,Jainism,Average
Melissa Scott,"9743 23rd St, Fontana, MD 38090",38090,67,25.419405,-84.755133,1957-09-17,Vietnamese,No,Rastafarianism,Tall,Vietnamese,No,Rastafarianism,Tall
Joseph Taylor,"9743 23rd St, Fontana, MD 38090",38090,41,25.419405,-84.755133,1983-09-17,Spanish,Yes,Sikhism,Average,Spanish,Yes,Sikhism,Average
Kayla Hall,"9743 23rd St, Fontana, MD 38090",38090,60,25.419405,-84.755133,1964-09-16,Chinese,Yes,Druidism,Short,Chinese,Yes,Druidism,Short
Dawn Rodriguez,"3293 19th St, Surprise, IL 45357",45357,71,45.205624,-101.345556,1953-09-17,Irish,Yes,Sikhism,Tall,Irish,Yes,Sikhism,Tall
Veronica Young,"3293 19th St, Surprise, IL 45357",45357,57,45.205624,-101.345556,1967-09-17,Spanish,Yes,Atheism,Short,Spanish,Yes,Atheism,Short
Jimmy Hernandez,"270 105th St, Tempe, PA 99010",99010,26,37.098819,-72.548243,1998-09-17,French,No,Hinduism,Short,French,No,Hinduism,Short
Michael Parker,"270 105th St, Tempe, PA 99010",99010,38,37.098819,-72.548243,1986-09-17,Korean,No,Sikhism,Tall,Korean,No,Sikhism,Tall
Jeffrey Torres,"7455 20th St, Columbus, SC 92662",92662,63,30.139979,-82.902565,1961-09-17,Korean,No,Jainism,Tall,Korean,No,Jainism,Tall
Luke Garcia,"7455 20th St, Columbus, SC 92662",92662,20,30.139979,-82.902565,2004-09-16,Indian,No,Judaism,Short,Indian,No,Judaism,Short
Paul Bailey,"7455 20th St, Columbus, SC 92662",92662,62,30.139979,-82.902565,1962-09-17,Spanish,Yes,Shinto,Average,Spanish,Yes,Shinto,Average
Alexander Rivera,"6907 138th St, Lakeland, IL 44285",44285,62,33.675813,-88.573534,1962-09-17,American,Yes,Buddhism,Tall,American,Yes,Buddhism,Tall
Karen Gonzalez,"6907 138th St, Lakeland, IL 44285",44285,76,33.675813,-88.573534,1948-09-16,English,Yes,Unitarianism,Average,English,Yes,Unitarianism,Average
Samantha Sanchez,"4644 182nd St, Henderson, AZ 70951",70951,79,33.210556,-90.562091,1945-09-17,Korean,Yes,Hinduism,Average,Korean,Yes,Hinduism,Average
Glenn Rogers,"4644 182nd St, Henderson, AZ 70951",70951,22,33.210556,-90.562091,2002-09-17,Indian,Yes,Deism,Tall,Indian,Yes,Deism,Tall
Richard Peterson,"4644 182nd St, Henderson, AZ 70951",70951,71,33.210556,-90.562091,1953-09-17,Swedish,Yes,Sikhism,Average,Swedish,Yes,Sikhism,Average
Matthew Howard,"4644 182nd St, Henderson, AZ 70951",70951,71,33.210556,-90.562091,1953-09-17,Canadian,No,Taoism,Tall,Canadian,No,Taoism,Tall
Jon Taylor,"1467 19th St, Sparks, VA 94207",94207,60,42.217207,-104.882881,1964-09-16,Indian,Yes,Rastafarianism,Tall,Indian,Yes,Rastafarianism,Tall
Logan Garcia,"8413 14th St, Virginia Beach, IL 93531",93531,67,29.934815,-87.553456,1957-09-17,Mexican,Yes,Zoroastrianism,Tall,Mexican,Yes,Zoroastrianism,Tall
Cathy Rodriguez,"8413 14th St, Virginia Beach, IL 93531",93531,21,29.934815,-87.553456,2003-09-17,Brazilian,Yes,Rastafarianism,Tall,Brazilian,Yes,Rastafarianism,Tall
Frederick Hernandez,"8413 14th St, Virginia Beach, IL 93531",93531,65,29.934815,-87.553456,1959-09-17,Mexican,No,Buddhism,Average,Mexican,No,Buddhism,Average
Steven Garcia,"8413 14th St, Virginia Beach, IL 93531",93531,58,29.934815,-87.553456,1966-09-17,Vietnamese,Yes,Christianity,Average,Vietnamese,Yes,Christianity,Average
Heather Martinez,"6735 71st St, South Fulton, IN 24841",24841,51,29.246779,-109.082315,1973-09-17,Italian,Yes,Christianity,Tall,Italian,Yes,Christianity,Tall
Kevin Ramirez,"6735 71st St, South Fulton, IN 24841",24841,56,29.246779,-109.082315,1968-09-16,French,Yes,Paganism,Tall,French,Yes,Paganism,Tall
Theresa Cruz,"6735 71st St, South Fulton, IN 24841",24841,51,29.246779,-109.082315,1973-09-17,Vietnamese,No,Druidism,Tall,Vietnamese,No,Druidism,Tall
Kenneth Johnson,"8939 80th St, Stamford, NJ 14988",14988,51,39.402695,-104.9003,1973-09-17,Spanish,Yes,Druidism,Tall,Spanish,Yes,Druidism,Tall
Amy Gutierrez,"8939 80th St, Stamford, NJ 14988",14988,52,39.402695,-104.9003,1972-09-16,Brazilian,Yes,Hinduism,Short,Brazilian,Yes,Hinduism,Short
Natasha Reed,"1741 153rd St, Anchorage, LA 77491",77491,34,42.640177,-115.266528,1990-09-17,Japanese,No,Zoroastrianism,Average,Japanese,No,Zoroastrianism,Average
Kimberly Parker,"1741 153rd St, Anchorage, LA 77491",77491,26,42.640177,-115.266528,1998-09-17,French,Yes,Baháʼí,Average,French,Yes,Baháʼí,Average
Brittany Nguyen,"1786 42nd St, Cape Coral, OR 36993",36993,22,43.353527,-83.519619,2002-09-17,German,No,Pastafarianism,Tall,German,No,Pastafarianism,Tall
David Morales,"1786 42nd St, Cape Coral, OR 36993",36993,79,43.353527,-83.519619,1945-09-17,Chinese,Yes,Sikhism,Short,Chinese,Yes,Sikhism,Short
Darryl Turner,"6166 139th St, Bellevue, MA 40218",40218,66,39.328975,-85.914344,1958-09-17,American,No,Islam,Short,American,No,Islam,Short
Cassandra Cruz,"6166 139th St, Bellevue, MA 40218",40218,41,39.328975,-85.914344,1983-09-17,Italian,Yes,Buddhism,Short,Italian,Yes,Buddhism,Short
Karl Harris,"2880 19th St, Seattle, LA 65933",65933,25,38.756224,-69.064387,1999-09-17,English,Yes,Christianity,Tall,English,Yes,Christianity,Tall
Cory Gonzalez,"3643 101st St, Austin, NV 89237",89237,29,39.611481,-123.725472,1995-09-17,Irish,No,Shinto,Short,Irish,No,Shinto,Short
Lisa Bailey,"3643 101st St, Austin, NV 89237",89237,32,39.611481,-123.725472,1992-09-16,Indian,Yes,Judaism,Tall,Indian,Yes,Judaism,Tall
Dawn Ramirez,"230 Main St, Amarillo, IN 45694",45694,55,34.550774,-72.345994,1969-09-17,Polish,Yes,Islam,Short,Polish,Yes,Islam,Short
Melinda Perez,"230 Main St, Amarillo, IN 45694",45694,76,34.550774,-72.345994,1948-09-16,French,No,Confucianism,Tall,French,No,Confucianism,Tall
Brian Morris,"230 Main St, Amarillo, IN 45694",45694,70,34.550774,-72.345994,1954-09-17,Japanese,Yes,Unitarianism,Tall,Japanese,Yes,Unitarianism,Tall
Danielle Lee,"5322 24th St, Portland, WY 34440",34440,67,42.05248,-106.581974,1957-09-17,Russian,No,Unitarianism,Average,Russian,No,Unitarianism,Average
Wendy Adams,"5322 24th St, Portland, WY 34440",34440,30,42.05248,-106.581974,1994-09-17,German,Yes,Deism,Tall,German,Yes,Deism,Tall
Jessica Garcia,"2054 56th St, Bridgeport, FL 56996",56996,69,32.519084,-82.319087,1955-09-17,Russian,No,Baháʼí,Short,Russian,No,Baháʼí,Short
William Sanchez,"2 142nd St, Memphis, VA 40287",40287,66,35.19093,-99.714145,1958-09-17,Indian,Yes,Atheism,Average,Indian,Yes,Atheism,Average
Nicholas Garcia,"2 142nd St, Memphis, VA 40287",40287,43,35.19093,-99.714145,1981-09-17,Polish,Yes,Druidism,Short,Polish,Yes,Druidism,Short
Douglas Walker,"2 142nd St, Memphis, VA 40287",40287,46,35.19093,-99.714145,1978-09-17,Polish,No,Hinduism,Tall,Polish,No,Hinduism,Tall
Katherine Campbell,"2463 189th St, Montgomery, AR 62424",62424,43,27.447084,-68.826694,1981-09-17,French,Yes,Sikhism,Average,French,Yes,Sikhism,Average
Tonya Hall,"2463 189th St, Montgomery, AR 62424",62424,66,27.447084,-68.826694,1958-09-17,Korean,No,Hinduism,Tall,Korean,No,Hinduism,Tall
Eric Flores,"4172 9th St, Woodbridge, NC 38737",38737,39,26.489601,-73.870249,1985-09-17,Chinese,No,Christianity,Tall,Chinese,No,Christianity,Tall
Ann Thompson,"5812 83rd St, Providence, IN 91823",91823,77,31.399263,-103.421261,1947-09-17,Greek,No,Druidism,Short,Greek,No,Druidism,Short
Kevin Johnson,"5812 83rd St, Providence, IN 91823",91823,66,31.399263,-103.421261,1958-09-17,Spanish,Yes,Confucianism,Short,Spanish,Yes,Confucianism,Short
Luis Diaz,"5812 83rd St, Providence, IN 91823",91823,75,31.399263,-103.421261,1949-09-17,Irish,Yes,Judaism,Short,Irish,Yes,Judaism,Short
Nicole King,"5812 83rd St, Providence, IN 91823",91823,29,31.399263,-103.421261,1995-09-17,Chinese,Yes,Rastafarianism,Average,Chinese,Yes,Rastafarianism,Average
Brooke Reed,"1405 17th St, Detroit, KS 10658",10658,78,27.721903,-79.819778,1946-09-17,Korean,No,Rastafarianism,Short,Korean,No,Rastafarianism,Short
Roger Reyes,"1405 17th St, Detroit, KS 10658",10658,69,27.721903,-79.819778,1955-09-17,Mexican,No,Taoism,Tall,Mexican,No,Taoism,Tall
Laura Ortiz,"9524 114th St, Bend, WY 31505",31505,71,32.012137,-80.385377,1953-09-17,Chinese,No,Confucianism,Average,Chinese,No,Confucianism,Average
Renee Rodriguez,"9524 114th St, Bend, WY 31505",31505,56,32.012137,-80.385377,1968-09-16,Indian,Yes,Buddhism,Short,Indian,Yes,Buddhism,Short
James Morris,"9524 114th St, Bend, WY 31505",31505,36,32.012137,-80.385377,1988-09-16,Canadian,No,Baháʼí,Short,Canadian,No,Baháʼí,Short
Patrick Parker,"9524 114th St, Bend, WY 31505",31505,24,32.012137,-80.385377,2000-09-16,English,Yes,Rastafarianism,Short,English,Yes,Rastafarianism,Short
Victoria Torres,"9524 114th St, Bend, WY 31505",31505,60,32.012137,-80.385377,1964-09-16,Greek,Yes,Christianity,Tall,Greek,Yes,Christianity,Tall
Rebecca Kelly,"9524 114th St, Bend, WY 31505",31505,48,32.012137,-80.385377,1976-09-16,Japanese,Yes,Judaism,Short,Japanese,Yes,Judaism,Short
Joseph Hernandez,"2037 107th St, Orlando, VT 77008",77008,45,35.565722,-107.476399,1979-09-17,Canadian,Yes,Judaism,Tall,Canadian,Yes,Judaism,Tall
Tabitha Stewart,"2037 107th St, Orlando, VT 77008",77008,49,35.565722,-107.476399,1975-09-17,Mexican,Yes,Pastafarianism,Average,Mexican,Yes,Pastafarianism,Average
Crystal Green,"2037 107th St, Orlando, VT 77008",77008,39,35.565722,-107.476399,1985-09-17,English,Yes,Baháʼí,Short,English,Yes,Baháʼí,Short
Dan Murphy,"2037 107th St, Orlando, VT 77008",77008,40,35.565722,-107.476399,1984-09-16,Brazilian,Yes,Sikhism,Tall,Brazilian,Yes,Sikhism,Tall
Theresa Morris,"3026 123rd St, Anaheim, DE 23122",23122,34,25.501097,-100.382445,1990-09-17,Chinese,Yes,Pastafarianism,Short,Chinese,Yes,Pastafarianism,Short
Carl White,"3026 123rd St, Anaheim, DE 23122",23122,71,25.501097,-100.382445,1953-09-17,English,No,Deism,Short,English,No,Deism,Short
Valerie Anderson,"3026 123rd St, Anaheim, DE 23122",23122,35,25.501097,-100.382445,1989-09-17,Vietnamese,Yes,Paganism,Average,Vietnamese,Yes,Paganism,Average
Nicholas Davis,"3026 123rd St, Anaheim, DE 23122",23122,21,25.501097,-100.382445,2003-09-17,Greek,Yes,Buddhism,Average,Greek,Yes,Buddhism,Average
Richard Cook,"1037 186th St, Norwalk, WI 36504",36504,28,40.290246,-71.376156,1996-09-16,Russian,No,Paganism,Tall,Russian,No,Paganism,Tall
Emma Cook,"1037 186th St, Norwalk, WI 36504",36504,62,40.290246,-71.376156,1962-09-17,French,No,Confucianism,Tall,French,No,Confucianism,Tall
Grant Williams,"1037 186th St, Norwalk, WI 36504",36504,66,40.290246,-71.376156,1958-09-17,Spanish,No,Deism,Tall,Spanish,No,Deism,Tall
Jennifer Gonzalez,"1037 186th St, Norwalk, WI 36504",36504,52,40.290246,-71.376156,1972-09-16,Korean,No,Druidism,Average,Korean,No,Druidism,Average
Joseph Williams,"4847 47th St, Santa Clara, MN 23045",23045,73,38.378802,-81.301684,1951-09-17,Swedish,Yes,Judaism,Tall,Swedish,Yes,Judaism,Tall
Angela Perez,"4847 47th St, Santa Clara, MN 23045",23045,55,38.378802,-81.301684,1969-09-17,Indian,No,Deism,Average,Indian,No,Deism,Average
Stephanie Reyes,"4847 47th St, Santa Clara, MN 23045",23045,34,38.378802,-81.301684,1990-09-17,Mexican,No,Sikhism,Average,Mexican,No,Sikhism,Average
Deborah Sanchez,"2946 79th St, Wichita, MD 11118",11118,59,32.060167,-69.349472,1965-09-17,French,No,Christianity,Short,French,No,Christianity,Short
Miranda Hall,"3318 58th St, Norfolk, WV 75766",75766,58,36.996675,-87.938222,1966-09-17,American,No,Pastafarianism,Short,American,No,Pastafarianism,Short
Paul Turner,"3318 58th St, Norfolk, WV 75766",75766,60,36.996675,-87.938222,1964-09-16,Italian,Yes,Unitarianism,Tall,Italian,Yes,Unitarianism,Tall
Heather Taylor,"3318 58th St, Norfolk, WV 75766",75766,29,36.996675,-87.938222,1995-09-17,Dutch,No,Islam,Average,Dutch,No,Islam,Average
Gina Allen,"3318 58th St, Norfolk, WV 75766",75766,24,36.996675,-87.938222,2000-09-16,Spanish,No,Pastafarianism,Average,Spanish,No,Pastafarianism,Average
Wendy Brown,"2099 29th St, McKinney, MS 22678",22678,38,29.458612,-121.885717,1986-09-17,Canadian,No,Rastafarianism,Average,Canadian,No,Rastafarianism,Average
Michael Edwards,"6110 19th St, High Point, VA 34792",34792,21,36.841943,-71.232584,2003-09-17,Brazilian,No,Deism,Short,Brazilian,No,Deism,Short
Stephanie White,"6110 19th St, High Point, VA 34792",34792,47,36.841943,-71.232584,1977-09-17,French,Yes,Islam,Average,French,Yes,Islam,Average
April Perez,"6110 19th St, High Point, VA 34792",34792,80,36.841943,-71.232584,1944-09-16,Italian,No,Atheism,Tall,Italian,No,Atheism,Tall
Carol Parker,"7244 153rd St, Sparks, NY 63284",63284,60,24.775735,-70.797715,1964-09-16,Dutch,No,Agnostic,Tall,Dutch,No,Agnostic,Tall
Christopher Adams,"7244 153rd St, Sparks, NY 63284",63284,71,24.775735,-70.797715,1953-09-17,German,No,Atheism,Short,German,No,Atheism,Short
Susan Flores,"8708 172nd St, Bridgeport, HI 65686",65686,36,30.988937,-76.627651,1988-09-16,Chinese,Yes,Atheism,Tall,Chinese,Yes,Atheism,Tall
Kenneth Allen,"8708 172nd St, Bridgeport, HI 65686",65686,27,30.988937,-76.627651,1997-09-17,Dutch,No,Baháʼí,Average,Dutch,No,Baháʼí,Average
Michelle Ortiz,"4269 15th St, McAllen, IA 22005",22005,58,47.017969,-75.982633,1966-09-17,English,No,Sikhism,Average,English,No,Sikhism,Average
Phillip Anderson,"4269 15th St, McAllen, IA 22005",22005,34,47.017969,-75.982633,1990-09-17,Chinese,Yes,Baháʼí,Tall,Chinese,Yes,Baháʼí,Tall
